#t(s) nu(Hz) Fnu(mJy) eFnu(mJy) upperlimit Instrument
17794.560000 1208994621000000000.000000 0.003720606 0.000837530 0.0 XRT_5keV
17820.865000 1208994621000000000.000000 0.006502724 0.001394829 0.0 XRT_5keV
17846.461000 1208994621000000000.000000 0.003987469 0.000899109 0.0 XRT_5keV
17872.539000 1208994621000000000.000000 0.005402694 0.001212115 0.0 XRT_5keV
17891.845000 1208994621000000000.000000 0.007008525 0.001575021 0.0 XRT_5keV
17909.533000 1208994621000000000.000000 0.007696591 0.001643406 0.0 XRT_5keV
17927.768000 1208994621000000000.000000 0.005944613 0.001275115 0.0 XRT_5keV
17952.396000 1208994621000000000.000000 0.004382729 0.000988234 0.0 XRT_5keV
17980.559000 1208994621000000000.000000 0.005619335 0.001181978 0.0 XRT_5keV
18002.042000 1208994621000000000.000000 0.007012943 0.001573380 0.0 XRT_5keV
18022.639000 1208994621000000000.000000 0.006286240 0.001322256 0.0 XRT_5keV
18042.409000 1208994621000000000.000000 0.006010500 0.001348479 0.0 XRT_5keV
18060.588000 1208994621000000000.000000 0.006822107 0.001546058 0.0 XRT_5keV
18081.084000 1208994621000000000.000000 0.006522757 0.001337017 0.0 XRT_5keV
18108.727000 1208994621000000000.000000 0.004869532 0.001098000 0.0 XRT_5keV
18133.550000 1208994621000000000.000000 0.004444713 0.000995526 0.0 XRT_5keV
18159.807000 1208994621000000000.000000 0.004504787 0.000963340 0.0 XRT_5keV
18194.796000 1208994621000000000.000000 0.004117954 0.000880616 0.0 XRT_5keV
18218.345000 1208994621000000000.000000 0.005734543 0.001253367 0.0 XRT_5keV
18244.492000 1208994621000000000.000000 0.004195342 0.000924291 0.0 XRT_5keV
18270.164000 1208994621000000000.000000 0.007239498 0.001589871 0.0 XRT_5keV
18287.568000 1208994621000000000.000000 0.007622633 0.001635049 0.0 XRT_5keV
18305.302000 1208994621000000000.000000 0.005862589 0.001317495 0.0 XRT_5keV
18325.736000 1208994621000000000.000000 0.006945235 0.001555592 0.0 XRT_5keV
18346.375000 1208994621000000000.000000 0.005260786 0.001128434 0.0 XRT_5keV
18367.608000 1208994621000000000.000000 0.006126219 0.001372148 0.0 XRT_5keV
18386.915000 1208994621000000000.000000 0.008142501 0.001823755 0.0 XRT_5keV
18410.767000 1208994621000000000.000000 0.004069093 0.000872817 0.0 XRT_5keV
18441.072000 1208994621000000000.000000 0.004394069 0.000994128 0.0 XRT_5keV
18462.282000 1208994621000000000.000000 0.006686293 0.001425522 0.0 XRT_5keV
18485.190000 1208994621000000000.000000 0.007604172 0.001631089 0.0 XRT_5keV
18502.627000 1208994621000000000.000000 0.006438355 0.001409433 0.0 XRT_5keV
18525.192000 1208994621000000000.000000 0.004430981 0.001004169 0.0 XRT_5keV
18549.191000 1208994621000000000.000000 0.006389377 0.001400940 0.0 XRT_5keV
18567.817000 1208994621000000000.000000 0.007132899 0.001566461 0.0 XRT_5keV
18584.741000 1208994621000000000.000000 0.006003124 0.001351338 0.0 XRT_5keV
18610.559000 1208994621000000000.000000 0.004225385 0.000926462 0.0 XRT_5keV
18637.305000 1208994621000000000.000000 0.005628099 0.001234022 0.0 XRT_5keV
18660.838000 1208994621000000000.000000 0.005433313 0.001218985 0.0 XRT_5keV
18685.090000 1208994621000000000.000000 0.005358147 0.001149319 0.0 XRT_5keV
18708.352000 1208994621000000000.000000 0.005431027 0.001218472 0.0 XRT_5keV
18730.541000 1208994621000000000.000000 0.004818338 0.001090116 0.0 XRT_5keV
18751.307000 1208994621000000000.000000 0.008938577 0.001908600 0.0 XRT_5keV
18770.454000 1208994621000000000.000000 0.006662467 0.001426922 0.0 XRT_5keV
18798.602000 1208994621000000000.000000 0.004024142 0.000865812 0.0 XRT_5keV
18824.440000 1208994621000000000.000000 0.004838186 0.001092766 0.0 XRT_5keV
18853.411000 1208994621000000000.000000 0.003925237 0.000863401 0.0 XRT_5keV
18882.257000 1208994621000000000.000000 0.005992167 0.001281413 0.0 XRT_5keV
18905.588000 1208994621000000000.000000 0.005572615 0.001229691 0.0 XRT_5keV
18928.153000 1208994621000000000.000000 0.004614625 0.001010197 0.0 XRT_5keV
18954.444000 1208994621000000000.000000 0.004798507 0.001081985 0.0 XRT_5keV
18979.894000 1208994621000000000.000000 0.005383824 0.001205867 0.0 XRT_5keV
19002.059000 1208994621000000000.000000 0.005702848 0.001254407 0.0 XRT_5keV
19021.283000 1208994621000000000.000000 0.007276457 0.001600541 0.0 XRT_5keV
19039.066000 1208994621000000000.000000 0.006084142 0.001369575 0.0 XRT_5keV
19072.160000 1208994621000000000.000000 0.002846879 0.000644087 0.0 XRT_5keV
19106.262000 1208994621000000000.000000 0.004869237 0.001099779 0.0 XRT_5keV
19132.339000 1208994621000000000.000000 0.005362093 0.001219295 0.0 XRT_5keV
19155.531000 1208994621000000000.000000 0.004857798 0.001093519 0.0 XRT_5keV
19181.538000 1208994621000000000.000000 0.004790712 0.001029171 0.0 XRT_5keV
19204.674000 1208994621000000000.000000 0.006028309 0.001352474 0.0 XRT_5keV
19229.634000 1208994621000000000.000000 0.005381205 0.001149016 0.0 XRT_5keV
19250.433000 1208994621000000000.000000 0.006054428 0.001358334 0.0 XRT_5keV
19265.853000 1208994621000000000.000000 0.008112882 0.001826256 0.0 XRT_5keV
19286.048000 1208994621000000000.000000 0.005844012 0.001259287 0.0 XRT_5keV
19310.357000 1208994621000000000.000000 0.003733768 0.000839087 0.0 XRT_5keV
19342.338000 1208994621000000000.000000 0.005085198 0.001118548 0.0 XRT_5keV
19365.143000 1208994621000000000.000000 0.007120463 0.001556279 0.0 XRT_5keV
19388.961000 1208994621000000000.000000 0.003984154 0.000896856 0.0 XRT_5keV
19415.766000 1208994621000000000.000000 0.005096572 0.001117478 0.0 XRT_5keV
19438.652000 1208994621000000000.000000 0.005352574 0.001146378 0.0 XRT_5keV
19471.259000 1208994621000000000.000000 0.005506977 0.000952836 0.0 XRT_5keV
63912.460000 1208994621000000000.000000 0.000817130 0.000183349 0.0 XRT_5keV
63974.142000 1208994621000000000.000000 0.001132603 0.000254135 0.0 XRT_5keV
64033.345000 1208994621000000000.000000 0.001640568 0.000358001 0.0 XRT_5keV
64091.106000 1208994621000000000.000000 0.000968590 0.000218090 0.0 XRT_5keV
64157.174000 1208994621000000000.000000 0.001370139 0.000308462 0.0 XRT_5keV
64269.504000 1208994621000000000.000000 0.000986150 0.000217511 0.0 XRT_5keV
64363.903000 1208994621000000000.000000 0.001099803 0.000248431 0.0 XRT_5keV
64420.319000 1208994621000000000.000000 0.001221750 0.000274138 0.0 XRT_5keV
64482.125000 1208994621000000000.000000 0.001302891 0.000292008 0.0 XRT_5keV
64534.151000 1208994621000000000.000000 0.001276578 0.000286110 0.0 XRT_5keV
64593.196000 1208994621000000000.000000 0.001048386 0.000235239 0.0 XRT_5keV
64664.760000 1208994621000000000.000000 0.001227842 0.000237310 0.0 XRT_5keV
65545.075000 1208994621000000000.000000 0.001796897 0.000293233 0.0 XRT_5keV
68969.516000 1208994621000000000.000000 0.000802700 0.000180677 0.0 XRT_5keV
69043.360000 1208994621000000000.000000 0.001254318 0.000281399 0.0 XRT_5keV
69101.654000 1208994621000000000.000000 0.000898774 0.000202638 0.0 XRT_5keV
69172.235000 1208994621000000000.000000 0.000871737 0.000196542 0.0 XRT_5keV
69233.349000 1208994621000000000.000000 0.001251390 0.000274364 0.0 XRT_5keV
69295.912000 1208994621000000000.000000 0.001016792 0.000224697 0.0 XRT_5keV
69346.745000 1208994621000000000.000000 0.001179284 0.000264130 0.0 XRT_5keV
69405.290000 1208994621000000000.000000 0.000814624 0.000184891 0.0 XRT_5keV
69478.129000 1208994621000000000.000000 0.001185369 0.000265057 0.0 XRT_5keV
69542.564000 1208994621000000000.000000 0.000846911 0.000191580 0.0 XRT_5keV
69602.044000 1208994621000000000.000000 0.001238252 0.000271058 0.0 XRT_5keV
69651.133000 1208994621000000000.000000 0.001118881 0.000251846 0.0 XRT_5keV
69703.172000 1208994621000000000.000000 0.001425893 0.000313117 0.0 XRT_5keV
69770.729000 1208994621000000000.000000 0.000749108 0.000168058 0.0 XRT_5keV
69843.694000 1208994621000000000.000000 0.000942393 0.000211770 0.0 XRT_5keV
69900.861000 1208994621000000000.000000 0.000947963 0.000213728 0.0 XRT_5keV
69978.087000 1208994621000000000.000000 0.000979963 0.000220577 0.0 XRT_5keV
70047.988000 1208994621000000000.000000 0.000982301 0.000215707 0.0 XRT_5keV
70090.792000 1208994621000000000.000000 0.001398325 0.000314225 0.0 XRT_5keV
70146.451000 1208994621000000000.000000 0.000915396 0.000208110 0.0 XRT_5keV
70206.002000 1208994621000000000.000000 0.001240551 0.000279232 0.0 XRT_5keV
70258.028000 1208994621000000000.000000 0.000985170 0.000220654 0.0 XRT_5keV
70325.350000 1208994621000000000.000000 0.001065006 0.000238928 0.0 XRT_5keV
70381.012000 1208994621000000000.000000 0.001155541 0.000259239 0.0 XRT_5keV
70438.681000 1208994621000000000.000000 0.001130618 0.000252814 0.0 XRT_5keV
70491.901000 1208994621000000000.000000 0.000999934 0.000219579 0.0 XRT_5keV
116166.965000 1208994621000000000.000000 0.000413721 0.000092872 0.0 XRT_5keV
116249.329000 1208994621000000000.000000 0.000418141 0.000093865 0.0 XRT_5keV
116321.916000 1208994621000000000.000000 0.000364583 0.000081842 0.0 XRT_5keV
116392.121000 1208994621000000000.000000 0.000582307 0.000130706 0.0 XRT_5keV
116479.357000 1208994621000000000.000000 0.000703418 0.000153871 0.0 XRT_5keV
116578.413000 1208994621000000000.000000 0.000460524 0.000103768 0.0 XRT_5keV
116680.082000 1208994621000000000.000000 0.000427389 0.000096055 0.0 XRT_5keV
116805.190000 1208994621000000000.000000 0.000409201 0.000090065 0.0 XRT_5keV
116858.984000 1208994621000000000.000000 0.000632326 0.000141576 0.0 XRT_5keV
116918.784000 1208994621000000000.000000 0.000485059 0.000108745 0.0 XRT_5keV
116977.203000 1208994621000000000.000000 0.000482522 0.000108458 0.0 XRT_5keV
