# t(s) nu(Hz) Fnu(mJy) eFnu(mJy) upperlimit Instrument
36954.461000 1208994621000000000.000000 0.000823529 0.000162705 0.0 XRT_5keV
42744.076000 1208994621000000000.000000 0.000646064 0.000145110 0.0 XRT_5keV
42825.942000 1208994621000000000.000000 0.000718892 0.000162741 0.0 XRT_5keV
42915.705000 1208994621000000000.000000 0.000642878 0.000144556 0.0 XRT_5keV
42983.651000 1208994621000000000.000000 0.000636407 0.000143583 0.0 XRT_5keV
43077.174000 1208994621000000000.000000 0.000647898 0.000146670 0.0 XRT_5keV
43157.318000 1208994621000000000.000000 0.000720856 0.000158649 0.0 XRT_5keV
43234.451000 1208994621000000000.000000 0.000825438 0.000181085 0.0 XRT_5keV
47989.015000 1208994621000000000.000000 0.000525423 0.000118002 0.0 XRT_5keV
48076.149000 1208994621000000000.000000 0.000769448 0.000173376 0.0 XRT_5keV
48135.196000 1208994621000000000.000000 0.000720172 0.000162272 0.0 XRT_5keV
48228.061000 1208994621000000000.000000 0.000793843 0.000173952 0.0 XRT_5keV
48307.573000 1208994621000000000.000000 0.000547658 0.000123545 0.0 XRT_5keV
48377.528000 1208994621000000000.000000 0.000372470 0.000083846 0.0 XRT_5keV
48463.903000 1208994621000000000.000000 0.000670992 0.000151029 0.0 XRT_5keV
48553.535000 1208994621000000000.000000 0.000596166 0.000131060 0.0 XRT_5keV
48622.119000 1208994621000000000.000000 0.000529079 0.000119367 0.0 XRT_5keV
48702.223000 1208994621000000000.000000 0.000625088 0.000140681 0.0 XRT_5keV
48766.541000 1208994621000000000.000000 0.000603783 0.000136069 0.0 XRT_5keV
48847.565000 1208994621000000000.000000 0.000487976 0.000104665 0.0 XRT_5keV
48955.748000 1208994621000000000.000000 0.000569570 0.000108323 0.0 XRT_5keV
54299.876000 1208994621000000000.000000 0.000397992 0.000089164 0.0 XRT_5keV
54425.656000 1208994621000000000.000000 0.000302696 0.000068468 0.0 XRT_5keV
54532.101000 1208994621000000000.000000 0.000458010 0.000102806 0.0 XRT_5keV
54602.431000 1208994621000000000.000000 0.000498443 0.000111775 0.0 XRT_5keV
54675.110000 1208994621000000000.000000 0.000630506 0.000111792 0.0 XRT_5keV
64515.391000 1208994621000000000.000000 0.000323040 0.000072641 0.0 XRT_5keV
64632.229000 1208994621000000000.000000 0.000304987 0.000068969 0.0 XRT_5keV
64720.619000 1208994621000000000.000000 0.000406136 0.000091019 0.0 XRT_5keV
64797.217000 1208994621000000000.000000 0.000403142 0.000090755 0.0 XRT_5keV
64875.820000 1208994621000000000.000000 0.000348168 0.000078468 0.0 XRT_5keV
64963.392000 1208994621000000000.000000 0.000421311 0.000092929 0.0 XRT_5keV
65042.305000 1208994621000000000.000000 0.000303270 0.000068581 0.0 XRT_5keV
